track,tags,length
74013,"1,6,11,72,98",74
51666,"1,3,6,37,64,81,112,124",69
43765,"1,37,62,138",63
2602,"1,62,164",48
18989,"1,23,43,72,160",69
24394,"23,173,228",62
44998,"6,122,158,187",143
68541,"0,3,6,23,28,95,183,186,214",60
54727,"23,173",73
52164,"0,1,11,33",119
45322,"1,5,157,174",49
53363,"3,236",22
14629,"0,23,35,73",49
27089,"5,89,230",76
32949,"1,12,15,50,138",96
49700,"1,2,9,17,55,86",55
37887,"1,21,210",54
57696,"1,5,83,157",14
47198,"1,3,15,131",59
5624,"3,72",73
34094,"1,11,72",84
32508,"23,134,204",44
75655,"23,160",43
75664,"1,53,76",99
66864,"1,11,110,121",116
35586,"5,89",56
63360,"1,5,157",66
34256,"0,18,52,56",88
48944,"28,221,251",42
9100,"0,22,31,95,135,149",111
54666,"0,4,28,57,114",27
36864,"1,13,250",45
54373,"6,170,175",88
27937,"0,1,11,12,54,97,110",18
40620,"6,232",47
31137,"6,93,117",55
28745,"1,62",43
42533,"6,9,63,117",47
21017,"28,155,251",39
36482,"35,112,146",59
5014,"1,37,64,99",67
55800,"0,4,8",46
67111,"35,146",48
70332,"0,33",160
30804,"0,132",60
71702,"0,20,235",35
51721,"0,139,188",62
31980,"1,13,45,109",45
14850,"1,5,17,63,70,83,157",57
44054,"0,56,65,126,193",28
22203,"1,15,37,50",80
75118,"0,31,56,255",65
49377,"0,12,56",197
68296,"3,28,186",62
37177,"6,122,158,162",39
72097,"1,18,21,37,62,99",52
69456,"1,203",67
73816,"0,4,38,52,60",52
34749,"0,1,20,33",61
37016,"2,6,23,26,228",39
64332,"2,23,26,228",51
35294,"1,12,78,92,144",116
30309,"2,36,41",36
16403,"0,1,2,15,72",69
68586,"0,130",60
56209,"1,5,54,68,102",45
36631,"0,28,40",56
42681,"0,30,148",113
37326,"0,4,22,48,217",50
46165,"0,38,176",30
23210,"0,16,69,163",63
9846,"0,16,226",52
36692,"0,16,226",44
75948,"5,89,197,254",37
57173,"0,10,73",48
65924,"1,37,109",55
74568,"0,22,57,213",33
67893,"0,20,56,111",38
42108,"0,33,107,120",50
22728,"3,34",37
50344,"1,13,72,203",72
51903,"1,210",93
24127,"0,114",53
63445,"0,7,22,28,38,135",42
31261,"3,43,160,252",39
44280,"3,43,160,252",53
24428,"0,3,106,107,126",50
71451,"1,2,13,161,203",84
40820,"5,197",57
34345,"1,5,15,62,63,70,74,118,178",43
57450,"1,5,6,15,63,70,74,96,101,178",100
13196,"0,166",57
18317,"1,108,135,137,225",51
20377,"1,86,150",69
37943,"1,6,12,54,81,101,103,170",31
28380,"2,6,43,121",34
41400,"0,42,152",64
50490,"0,2,77,142,209",40
42671,"1,11,229",127
44093,"1,11,12,50,74",73
6220,"6,43,170,183",60
13630,"1,15,98,131",67
55060,"0,1,17,29,226",44
50669,"9,28,85",53
21150,"1,5,63,96",37
57284,"0,9,30,226",77
73234,"0,14",43
1170,"0,1,2,13,37,99,115,179",57
39759,"0,23,42,65,160",59
76087,"6,28,247",25
31052,"0,43",44
22092,"0,30,31,46,69",52
74840,"1,3,11,43,121,183",38
53181,"1,11,12,72,110",99
11487,"5,89,230",61
22977,"3,43,63,225",29
35585,"0,88,130,140",68
21636,"0,20,33,120",76
3261,"0,111",16
51066,"6,9,32,47,85,103,117,151,170,198",60
22734,"28,182",69
30662,"0,1,5,92,94,219",86
6280,"1,11,76,138",48
75258,"43,121,252",45
59467,"1,48,76,87",64
32284,"1,9,45",69
40088,"0,6,31,51,95,121,175",30
2318,"0,16,28,40,88,130",47
8676,"6,103",74
33196,"1,13,250",64
65291,"1,11,12,44,71,239",60
66141,"0,49",59
20710,"6,39,151",87
71767,"1,11,110",268
57323,"43,137",49
8980,"1,43,54,98",31
55333,"6,39,93",51
72778,"1,11,12,17,43,54,76,108,137",163
11667,"1,5,9,32,54,68,118",45
33673,"1,11,229",90
35659,"0,1,4,11,95,108,128",22
11329,"9,32,47",93
37761,"0,49",53
20040,"1,13,17",99
53253,"0,12,65,151,160",75
32873,"6,39,93,101",49
46399,"6,39,93,101",71
51755,"1,11,15,62,83,92,99",49
2686,"0,40,46,130",63
3728,"1,12,25",57
42927,"2,5,75",36
60724,"35,73,233",38
72128,"3,106",26
57687,"0,60",50
13206,"1,5,17,17,157",12
46195,"1,2,12,13,27,206",85
75995,"6,187",38
70682,"6,145,241",51
60469,"9,55",56
71796,"0,107",44
54312,"0,22,126",72
11122,"0,22,30",88
760,"0,31,77",61
23737,"1,113",103
24742,"0,10,46,114",45
340,"23,204",67
43760,"0,2,6,8,24,39,101",68
23876,"0,14,20,111",53
30627,"6,93,103",58
13291,"1,2,17,25,41,86",45
529,"1,3,11,70",70
57228,"28,182",71
15930,"0,20,188",29
61074,"0,1,5,6,12,54,84",64
30949,"1,11,229",156
841,"1,72",66
66330,"0,40",70
66909,"5,197",47
43287,"0,11,12,52,63",99
51853,"3,34,147",34
70889,"28,221",73
3048,"0,3,19,22,34,59",48
40977,"1,6,72,93",51
68934,"1,13",66
8699,"1,12,17,29,66",44
38879,"6,93,151",56
22827,"0,10,18,73",54
5986,"0,28,40,59,247",38
46577,"35,73",49
19152,"2,41",59
68906,"0,2,8",39
5243,"6,23,81,151,177",90
44018,"1,5,15,178",30
40103,"1,71",97
1504,"3,19,236",24
13208,"2,9,32,45,47,231",48
12758,"0,18,80",48
30045,"1,2,9,13,15,27,83,141",56
74436,"0,48,115,253",35
39565,"28,40,182",66
22772,"0,8",61
28727,"0,139",70
4932,"0,16",61
391,"5,89,230",65
41597,"0,18,49,153",34
10049,"0,3,22,106",36
57576,"0,30",51
50751,"0,43,60,156",60
12534,"2,101",42
74525,"1,18,224",74
5897,"2,9,32,104",46
73576,"3,124",54
27869,"0,35,64,73",40
54465,"0,4,12,31,52,90,149",45
8046,"0,2,8,22,40,46,69",34
33547,"0,6,9,40,81",48
63509,"0,1,29,96,192,206",25
26317,"5,23,35,208",47
66821,"0,28,38,59,182",42
1203,"35,112,143",36
73357,"0,2,179",77
18711,"2,6,24,28",49
14771,"0,14,18,49",46
10395,"6,39",36
38159,"1,71,92",56
66989,"1,2,6,9,13,26,55,103",66
8407,"0,79",62
60265,"23,228",36
73308,"0,10,136",35
72870,"0,1,7,60",46
566,"2,24,26,41",54
35186,"0,1,13,17,48",50
48876,"6,9,93,103",21
44713,"6,23,151,234",39
49370,"1,11,12,15,50,64,108,157,165,178",97
43753,"0,18,222",46
15311,"0,20,33,56,111,222",15
31578,"9,32,45",35
3287,"2,3,34,147",55
51188,"6,201",57
73062,"6,201",45
35460,"1,3,11,52,200",26
36036,"0,2,7,27,48,60,77",84
69139,"1,62,164",132
11308,"0,1,60,66",36
7641,"1,5,15,99",66
24412,"0,69",56
17422,"2,3,19,24,41",57
3045,"0,2,3,59",27
35263,"0,8",44
66258,"0,20",49
21799,"1,2,3,23,24,124,196",59
30537,"0,1,30,98",11
2131,"3,19,200",52
55992,"0,18,49",57
41380,"0,35,73,114",34
10855,"0,9,32,85,194",27
74073,"1,17,87",44
3986,"0,1,2,12,13",54
60817,"0,1,6,12,76,123",23
23827,"0,31,40,88",56
50649,"9,32,45,47",76
43403,"1,237",70
23946,"0,46,114",37
57523,"0,28,40,69",35
68743,"0,7,80",43
26053,"1,15,37,62,245",56
43629,"6,23,39,214",73
47313,"0,10,18,97,222",18
26810,"9,32,45,231",59
41603,"1,78,113",87
34398,"2,23,160,234",62
60646,"0,130",50
47590,"0,111",21
2600,"6,9,23,45,47,151,169,177",76
57912,"0,40,69",13
61839,"1,25,96,138,172",180
10198,"5,68,102,118,127",56
28212,"1,37,62",92
47675,"0,125,163",59
75555,"0,4,57,60",77
6798,"1,2,48,54,129,190,239",72
43701,"2,35,96,112,191",46
17067,"6,39,81,117",56
18906,"1,5,96",47
44972,"6,122,162",51
21479,"0,2,142",39
15668,"0,14,65",63
27976,"5,70,197",47
6264,"32,35,73,112,233",46
45793,"2,5,176",37
14582,"1,203",52
62479,"0,1,4,11,57,84,90",66
23366,"0,14,79",58
1008,"3,35",42
31495,"1,9,32",59
5542,"1,2,3,6,43,93,98,121,195",21
14846,"1,9,13,17,45,123",86
28014,"0,31,56,88",72
55510,"0,6,10,22,73,122,142,232",19
13048,"35,112",46
35422,"1,15,70",55
29656,"0,4",36
68937,"0,12,30,216",25
7525,"0,29,107",55
26985,"0,132",50
71169,"28,221",45
29663,"0,111",19
21879,"0,28,40,168,182",31
66460,"6,28,93,122,187",47
6133,"0,2,8,51,61",55
36134,"35,146",54
49098,"1,123,239",61
21571,"0,1,30,31,128,159",58
71852,"1,35,62,143,174",75
18369,"35,143,146",53
11646,"0,52,84,149",110
74754,"5,6,9,47,63,118",41
39060,"0,139",13
11567,"0,18,33,153,222",35
42,"1,12,15,50,138",46
72950,"0,1,4,7,77,97,206",30
37216,"0,12,23,31,255",56
19111,"0,105,188",56
40856,"0,111,153",50
76204,"0,7,12,18,80,132",33
34423,"0,46,114",41
24462,"2,3,19",53
76405,"0,153,216",38
23104,"0,7",38
19619,"6,23,151,162,177",40
22740,"0,22,31,38",55
14777,"0,49",49
54154,"0,80,100",48
24423,"0,38",47
59537,"0,49",51
44289,"0,1,29,107",43
74137,"1,17,29,54,74,164",34
52370,"2,23,160,234",56
37858,"1,78,113",110
30641,"1,5,12,63",19
63654,"0,1,12,29,57,149",41
59535,"1,5,7,8,46,63,83,89,239",43
27061,"1,5,7,8,46,63,83,89,239",64
54156,"23,173,228",35
34937,"0,14,79,152",43
30157,"0,42",51
14082,"1,15,50,138",54
32705,"9,28,85,155,186",43
14254,"0,60",74
58443,"3,147",48
60852,"5,75,254",45
45387,"0,14,16,88",82
24859,"2,24,26,43,252",56
63557,"0,8,28",66
67368,"6,145,241",64
70504,"6,145,158",58
33410,"2,23,228",47
5801,"0,16,69,255",41
60200,"1,2,13",48
69260,"1,2,6,13,15,93,117,187",61
46071,"28,251",47
38737,"0,1,2,27,86",54
42941,"0,1,4,13",51
38613,"2,9,24,32,55,141",52
59774,"1,13,29,87,242",35
11884,"1,11,229",119
47398,"35,112",51
55077,"0,91",53
3301,"0,30,125,163",63
16118,"5,102,197",38
29856,"0,52,132",163
38194,"0,4,30",55
31978,"0,3,10,166",34
39412,"6,201",49
3112,"0,7,211",45
25509,"0,91",27
22646,"0,65",56
17115,"1,12,17,87,242",40
23325,"0,188",82
30585,"0,188",94
63952,"1,13,15,138",58
6059,"1,5,13,17,25",58
30257,"1,13",73
44457,"3,28,34,147,186",53
72920,"0,73",46
10788,"1,2,6,17,27,122",51
5105,"1,11,108,110",166
51267,"0,88,97,153",47
29444,"0,12,31,84",126
58334,"3,19,38",64
21738,"28,221",36
8618,"3,72,240",103
3582,"0,2,4,5",47
34893,"1,12,96,164",75
21002,"23,207",43
65355,"6,175",129
63114,"3,124",39
12783,"6,93",58
54765,"2,6,9,23,32,47,246",31
52985,"28,38,251",49
23017,"1,12,64",75
6740,"0,139",52
65092,"0,7,10,18,97,140,153",79
50912,"0,6,9,30,81,129",65
43699,"0,1,6,30,95,170",18
6865,"6,12,54,170",10
65437,"6,12,54,170",18
60757,"0,7,22",84
55568,"2,3,9,13,141,231",81
49960,"9,32,45",71
12389,"6,151",40
36193,"6,122,187",49
65211,"5,68",47
20605,"1,18,224",62
42937,"1,11,72",102
38265,"1,17,21,25,74",75
13290,"2,43,183,194",63
71375,"0,10,46,166",56
43436,"0,3,19,22,38,106,225",54
62981,"5,89,230",46
62115,"1,37",76
45460,"1,2,5,17,96",59
68180,"1,12,192",28
35702,"35,64,143,233",54
24050,"3,34",67
48284,"0,2,6,23,24,26,101,204",49
20683,"0,4,43,84,137",75
75330,"1,12,21,50,164,249",55
39386,"28,221",53
12386,"0,6,30,81,95,116,176",66
39647,"2,24,194",63
33868,"1,12,93,190",21
37499,"0,2,7,90",43
67712,"0,10,73,142",34
48642,"3,19,23,169,204",33
39757,"0,20,181",30
8524,"5,197",11
36863,"28,40,182",126
6095,"6,39",93
26688,"28,182,247",81
55265,"0,10,136",39
11815,"1,13,87",57
59039,"5,102",54
56031,"1,5,6,9,118,133,157,167,198",26
44829,"0,84",36
36944,"1,2,9,13,55",35
28108,"0,38,43,129,225",38
37250,"1,83,109",82
28222,"1,72",104
76451,"0,65,153",110
73122,"3,61,155",54
64297,"1,2,41,203",44
31442,"1,2,3,24,43,72,106,137,195",48
4642,"0,42",68
51345,"0,4,226",53
10892,"3,23,160",71
70730,"2,6,101,177",32
56063,"0,14,65,79",51
491,"9,28,47,221",38
21336,"1,6,15,17,25,123,178,243",46
41224,"28,221",66
38940,"1,5,11,58,242",45
72930,"1,11,50,54",76
73981,"0,73",50
3144,"0,1,2,9,26,51,55,86",64
3513,"1,37",48
14438,"1,21,50,54,172",70
31955,"1,12,54",49
42411,"1,2,13,27",55
18540,"3,19,38,160",53
34970,"0,7,31,77,97,129",35
36736,"0,65,95,132",99
45850,"1,5,6,9,37,45,123,164",65
37467,"6,28,145",64
3006,"0,10,35,73,112",37
62024,"9,23,32,134,169",59
49444,"1,13,15",42
76039,"0,1,12,35,52,64,95",81
68351,"5,164",64
37742,"5,102,118,127",53
30777,"0,91",49
576,"0,46,213",39
46760,"0,2,46,213",33
30292,"0,31,213",40
44983,"0,2,8,213",31
61833,"23,246",36
49888,"3,34",61
61910,"3,200",51
4100,"0,2,8,91,115",59
7588,"0,1,67,87",61
55393,"0,31,57",35
64243,"0,8,10,194",25
25395,"3,43,225,240,252",26
11851,"1,71,92,144,196,223",63
17710,"1,6,11,15,101",79
15704,"1,43,137,225",91
66109,"1,15,70",82
73733,"2,36",66
29456,"2,5,24,75",41
14295,"0,2,3,5,6,10,35,73,232,236",44
15744,"1,50,54,62,157,178",69
42125,"3,248",34
1106,"1,72",77
539,"0,1,72,148",25
59614,"0,159",21
57760,"0,4,8",26
62679,"0,2,3,10,73,236",64
9420,"0,33,212",38
4050,"1,2,23,41,160,234",60
28160,"1,25,218",45
25047,"1,21,25,237",93
36586,"2,32,202",52
32211,"1,13,161",69
25568,"0,16,163",49
56230,"3,19,238",81
57089,"0,153,222",83
38242,"28,38,186,251",116
16659,"0,6,22,31,116",28
62652,"5,102,118,127",58
20935,"1,2,5,24,38,55",72
39546,"43,225",38
69074,"23,134",61
47350,"5,89,230",53
50238,"5,89,230",67
35724,"1,13,161",31
9766,"1,11,98",42
31688,"0,2,7,211",50
6224,"0,20,33,153,189",151
22994,"0,65,188",72
13271,"0,8,31,46,213",53
44692,"1,13,44,237",88
65929,"2,36,45",35
54664,"1,6,11,108,201",55
41800,"0,5,35,73",52
41787,"0,2,7,27",44
31747,"0,16,28,128",48
27207,"1,5,44,62,83,157,237",59
24354,"1,5,44,62,83,157,237",24
22134,"1,11,37,50,123",59
40840,"5,23,89,230",47
43914,"0,30,52,132",50
67646,"0,6,30,81,116",97
52201,"1,5,37,74,83,99,102,118,127,174,219",52
68031,"0,65,100,132",49
10993,"6,39,175",85
60593,"1,2,13,24,58,62",47
56792,"1,2,11,21,97,179",43
36373,"0,1,11,12,38,74,135",61
43795,"2,36,61",50
69779,"23,35,112,143,146,207,244",43
35428,"1,2,74",26
16016,"9,32,47,85",62
37816,"1,15,83,178",96
25456,"1,5,25,35,37,96,99,112,219",37
10765,"1,5,6,11,37,62,68,118",65
56363,"3,43,121",42
2634,"2,41",62
61197,"0,1,20,29,33",59
33755,"1,2,5,9,12,17,74,85,96,99",36
68430,"6,122",47
11514,"0,23,134,169",40
3961,"0,10,35,64,73,112",33
29618,"23,208",53
61470,"3,106,135,225",31
65957,"1,82,161",55
69151,"0,181",24
24039,"0,181",63
58426,"1,72,82",62
40561,"6,122,187",58
644,"2,23,134",40
29643,"6,39,145",112
23966,"1,37,62,96,99",72
73493,"0,65,79",59
60789,"0,69",42
21618,"2,26,43",40
2291,"3,6,9,19,23,134",45
9676,"0,33,56,153",172
18826,"1,43,72",46
75226,"0,7,77",65
32152,"0,10,57",32
20262,"1,3,12,15,64,131",68
41578,"0,33,52,100,129,222",28
4201,"0,48,57",60
2639,"35,73,112,233",43
39966,"0,31,149,159",60
71602,"1,78,199",102
3672,"5,75",44
30547,"0,10,156",40
34954,"2,3,240",55
46598,"9,32,45",49
23664,"0,20,56",117
15243,"5,58,102,185",22
45734,"1,2,41",49
31812,"0,46",36
55182,"1,15,44,99,138,172,178",61
52741,"0,130",42
2161,"1,11,72",93
46716,"1,78,113",88
3798,"5,55,58",60
65433,"1,5,17,89,127,157,254",45
49854,"1,12,108,135",111
52464,"0,1,7,77,90,154",61
58768,"0,3,23,38",64
57731,"0,9,32,45,47",59
51624,"2,6,24,101,162,194",45
17511,"9,35,64,146,191",42
34492,"5,164",59
69394,"0,4,7",61
14862,"1,5,83,157",60
7909,"0,20,126",63
39752,"9,32,35,112",54
65980,"1,9,13,17,45,47,161,167,203",62
71179,"1,13,17,87",66
57063,"0,1,2,7,12,13,30,87,217",68
4755,"0,14,128",42
70316,"0,7,60",49
69675,"0,107",45
28400,"0,2,6,24,26",51
72495,"0,8,142,213",29
47395,"0,139",33
42519,"2,23,169,173,234",62
54923,"6,9,103,162",68
34296,"0,18,42,111",10
44902,"0,42,152",70
48243,"23,208",84
4190,"0,28,40,168,247,251",57
29047,"23,173,228",42
3837,"0,1,2,4,29,46,99,167,179,219",21
71621,"0,9,28,32,47,85,141",43
47867,"0,3,10,106",32
50367,"1,27,45,161",39
52075,"1,78,113",99
26706,"0,57,213",36
57270,"0,42,105",61
67178,"5,75,127",41
37514,"0,10,90",45
38346,"0,1,29,87,98",43
15971,"1,17,123,243",103
67049,"23,173,207",45
35250,"1,21,29,66,78,171",53
26124,"6,187",78
57955,"6,187",65
55447,"0,16,40",50
19085,"6,158,187",61
18981,"1,78",95
48788,"0,16,40,69,130",61
34597,"9,32,35,73,233",37
10859,"35,112,233",62
30964,"0,2,7,91,132",38
22729,"9,28,141,168",51
15556,"1,6,11,81",43
4120,"1,2,13,23,169,204",59
61965,"6,39,81",48
31043,"35,112,146",58
2884,"35,112,146",57
75196,"0,16,40,69",36
50734,"2,26",49
864,"0,18,153",32
33932,"0,140",52
10926,"3,124",146
21271,"1,37,174",64
22359,"3,236,248",38
15757,"0,2,7,27",44
61286,"0,188",50
33488,"0,10,18",19
64270,"0,2,7,27,77,80,154",59
70446,"1,199",96
37908,"1,37",68
65914,"6,39",66
2816,"1,203,250",87
24405,"0,8,163",43
68474,"0,1,43,87,108,135,137",52
52406,"0,8",65
76196,"0,166",49
62387,"0,1,69,130",59
39701,"9,32",50
10231,"1,43,121,137,183",85
60405,"9,32,47",57
52816,"5,58,96,104",38
74539,"0,7,115",46
68139,"1,71",105
6243,"0,20,49,80",47
25622,"23,160,234",44
45975,"0,20,33",54
41544,"0,7",67
40644,"3,23,160",66
54486,"1,2,27,101,209",66
32070,"1,54,164",54
15124,"0,6,9,31,47,117,201,202",47
57643,"2,43,137,195",49
48463,"0,4,49,94,105",78
6198,"0,10,73,136",43
26198,"1,172,249",70
32610,"0,111",20
20251,"0,2,3,5,8,23,208",51
26613,"0,126",113
29553,"0,33",65
74826,"0,73,253",33
75975,"0,3,22,23,26,28,40,69,204",28
49942,"0,2,22,36",45
43986,"6,23,214",33
58608,"0,1,11,52,129",14
32838,"0,3,10,73,236",61
58893,"0,1,6,12,33,54,170,175",168
55074,"0,10,156",29
30297,"9,23,26,45,228",62
47669,"1,11,71,78,202",54
49970,"0,235",19
18802,"0,3,28,40",40
31498,"0,16,31,255",81
70011,"1,12,21,108,205",68
66338,"0,2,48",58
32810,"5,89,197",45
26339,"2,24,26,41",49
48117,"1,92,131",52
9559,"6,9,47,103,162",44
69890,"5,227",46
20241,"1,9,17,47,231",57
17631,"0,29,111,235",25
25303,"0,29,111,235",24
32411,"3,5,9,75",72
76544,"1,6,9,45,231",95
17605,"28,247",49
62857,"0,166",35
47794,"5,68,157",45
4891,"0,2,22,36",59
54600,"0,7,10,80",53
45374,"2,23,35,143,180,208",46
67640,"5,9,58,75,102,104,127",46
48372,"1,12,87,108,242",46
58747,"0,16,163",63
45765,"1,9,15,70,123",53
64327,"2,5,75,196",50
60769,"1,6,9,28,141",70
56377,"5,127",39
18440,"3,19,225",74
59581,"28,182,221",55
51783,"1,12,50,98",73
72343,"1,2,13,250",18
56773,"1,6,39,93,101",67
1357,"1,5,96",47
43555,"0,49,94,216",41
49187,"0,31",59
56640,"1,17,21,25,203",89
46731,"0,1,11,159",70
448,"1,23,86,180,207",70
43851,"1,50",36
4343,"0,142",31
58234,"0,48,60,77",54
26002,"1,78,199",94
51205,"0,1,48,60,67,87,217",83
15223,"1,92,131,220",92
60384,"0,135,189",62
47635,"0,30",89
68708,"0,4,211",76
21766,"0,16",41
68609,"0,1,2,5,6,8,13,17,23,25,26,86",82
76409,"0,10,136",23
44182,"1,21,144",86
67126,"5,118",20
74985,"0,20,56,153",32
64651,"43,121",49
54271,"6,103",72
62576,"5,58,75,157",47
54833,"0,14,16,128",51
16796,"1,11,74,219",86
56725,"0,1,4,6,7,77,116",62
54838,"0,38,126",38
57699,"1,11,43,76,137",88
47721,"23,208",55
2757,"3,34",52
9577,"3,6,248",47
39186,"0,2,3,124",62
55731,"0,14,42,56,65,129",104
25472,"0,14,42,65",52
43567,"0,139",71
46634,"0,188",50
70394,"23,169",59
27761,"5,68",42
39356,"1,3,11,200",50
36538,"1,78,113",87
8011,"1,2,13,17,239",70
55550,"1,5,9,32,104",75
8400,"6,122,151,158,177",37
72124,"0,16,28,30,40,130",63
15460,"1,6,9,23,101,123,243",54
46471,"1,6,23,101,123,209,243",62
24965,"6,201,215,241",146
44037,"43,225",13
41974,"1,2,5,6,9,11,37,93,96,118,123,157,167",89
52681,"6,39,158",75
63422,"9,23,45,134",55
21079,"0,28,40,168,182,186",43
54576,"2,11,63,101,252",53
33775,"0,7,10,100,159",93
65428,"0,6,12,14,95,122",65
40123,"0,2,8,36",48
35970,"6,103",100
245,"0,79,148",55
51347,"0,79,148",71
61893,"1,71,92,119",88
76207,"5,230",59
43895,"0,1,60,87,217",66
61840,"0,94",45
28030,"0,65,188",70
828,"0,3,59,130",44
38212,"1,11,13,15,17,21,72,82,92,99,119,150,196,203,206,218,239",45
10445,"1,6,15,23,25,204,209,243",71
3182,"1,71,92,113",108
59306,"0,14,88",18
7224,"0,212",69
32915,"1,13,250",59
39918,"0,42,216",40
38404,"0,46,114,142",39
49511,"1,11,110,229",88
41124,"0,107,126",56
76027,"6,117",43
13401,"23,160",36
15965,"6,24,122,158",60
20659,"0,4,7,60,84,91,97",72
54692,"23,160",52
55007,"1,2,17,86",49
16633,"0,8,16,31,40,69",79
48438,"23,134,169",62
61433,"1,13,44,50",64
65998,"35,146",48
9914,"0,14,152",70
885,"0,12,18,132",15
51747,"0,10,18",25
37509,"2,27",67
38127,"1,2,27",48
7204,"2,9,27,55,85",60
15108,"5,102,197",41
1966,"0,31,90",56
45608,"5,58,127",51
47805,"5,89,230",64
2635,"0,1,159",40
41329,"0,14,79,152",51
25002,"1,23,25,53,180",54
46408,"0,28,38,40,46,251",61
71683,"0,14,16",40
848,"0,10",37
22929,"0,1,30,31,38,149,159",66
25790,"3,147",37
69439,"1,53",109
38730,"1,2,13,25,86",42
70892,"5,58,89,104,230",64
47237,"0,14",65
2388,"0,111",26
52162,"1,205,210",105
20657,"1,196",51
65191,"0,10,136",24
55986,"0,1,6,7,81,116",52
62087,"1,2,12,55,74,242",58
14523,"0,30,132",134
41056,"1,92,113",58
63733,"0,49",45
41313,"0,7,12,60",51
20989,"5,22,35,112,227,244",65
15226,"1,2,58,86",42
68068,"0,52,56,107,153",21
3452,"0,10,136",40
70451,"0,10,57",52
44397,"0,126",78
717,"0,4,30,52,84,95",98
31377,"0,65,105,193",164
9987,"1,2,6,9,15,17,24,117,243",42
1004,"3,6,151",74
65456,"0,52,189",116
57493,"1,92,113",57
5390,"0,3,22,34,59",50
26540,"23,214",44
57992,"1,17,66,82,87",69
23354,"5,58",38
66063,"1,2,13,203",47
59754,"0,18,80",73
37356,"1,11,110",118
53393,"0,65,189",78
59079,"0,40,56,88",51
74844,"0,73,233",40
66353,"6,35,73,233",56
61418,"1,5,11,17,99",80
53118,"5,63",45
5720,"1,44,53,123,178",37
60672,"1,229",143
1390,"1,21,205,210",70
4495,"1,21,210",106
52045,"0,2,142",38
70262,"5,68,102,118,133",54
60795,"5,185",32
63912,"1,3,6,12,74,198",48
13179,"1,53,76",84
10457,"1,5,35,64",63
41501,"1,29,76,87,98",82
7555,"1,62,164",61
65427,"1,17,29,220",46
22502,"1,17,220",38
37983,"1,15,35,62,64,195",82
6223,"1,13,17",74
37107,"6,201",113
32246,"0,20,65,189,212,216",75
76497,"35,112,143",55
63700,"6,39",83
36414,"1,37,192,220",54
68232,"0,1,31,77,97,110",105
31871,"0,46,213",35
13648,"2,3,24,240",68
73801,"0,7,77,97",29
64886,"0,1,11,13,15,48,50,77",56
57657,"6,145",66
40223,"0,46,114",31
26534,"1,37,62,83",47
9768,"0,22,43,225",11
34205,"0,1,52,116,159",54
13834,"0,52,189",104
59865,"0,10,35,73,233",46
56162,"1,159",30
48197,"0,111,153",13
54898,"5,58,157",40
61228,"0,28,40,182,221",57
23492,"1,2,13,27",50
67160,"0,65,105,216",55
55963,"6,122,145,187",32
20842,"0,42,152",12
43841,"1,17,82,87",56
16952,"3,19,147",49
62175,"1,82,87",53
62614,"5,63,133,157",38
40692,"3,19,225",30
14823,"1,13,82",57
56848,"1,21,205,210",61
69683,"5,58,80,185",32
12301,"1,83",55
75006,"0,1,12,31,149,167,255",109
30178,"0,33,56,100,153,189",19
46989,"6,93,170,187",32
33747,"0,8,91",60
67087,"0,2,3,27,38,176",54
43007,"0,14,16",64
8262,"2,24,43,194",68
39491,"5,104",48
15969,"3,147,155",39
43370,"0,4,10,48,128,140",19
14112,"0,6,81,116",52
4386,"1,62,171",86
64265,"0,30,60,135",55
55537,"0,33,42,56,105",93
69144,"6,158,215,241",127
11492,"2,9,41,45",53
42085,"0,1,2,13,179",68
46438,"43,183,252",33
70190,"0,49,65,189",32
60630,"1,2,11,27,76",44
8528,"0,77",68
62439,"5,58,75,202",40
7649,"2,5,58,185",52
29978,"0,16",43
21290,"1,15,44,53,165,205",76
28429,"1,72,229",77
26738,"0,28,168,221",36
8042,"0,105,188",54
67490,"1,78,113",95
9851,"1,18,224",52
68447,"0,111",63
46189,"2,24,26",43
62729,"28,168,221",69
56114,"1,25,50,76",58
49812,"1,17,50,144,206",51
65751,"0,212,216",88
17660,"0,3,28,34,40,186",53
73619,"1,12,50,54,138,178",40
35509,"0,3,19,22,28,34,38,67,84,130",75
20915,"1,109",48
22944,"0,65,139,188,189",37
17269,"1,11,12,97,110",54
13621,"1,99",70
42529,"6,117,177",65
22908,"1,17,62,99,171",54
9249,"0,4,49",49
34741,"2,24,176",56
46477,"0,2,8,43,183",45
42765,"1,23,210",54
72528,"1,37,62",55
47048,"1,18,37",67
24131,"1,37",73
17132,"1,5,9,15,32,63,85,150,161",42
27804,"1,37,99",49
63063,"1,37",75
24201,"9,32,55",49
35430,"0,88",70
48311,"3,238",38
76346,"0,1,2,8,9,45,48,231",41
18877,"23,214",34
30763,"6,158",50
17622,"1,83",84
3909,"0,2,7,8,10,60,211",37
74267,"0,7,38",34
67994,"35,112",68
18374,"0,2,9,35,64,191,233",49
4933,"1,11,12,21,108",76
75168,"1,11,110",226
19434,"1,5,37,50,62,157,245",62
21871,"1,21,144,174",60
51119,"1,11,12,43,98",59
21444,"1,11,12,43,98",48
70847,"1,6,9,25,81,93,123,161,167",47
1144,"1,9,25,32",74
21119,"1,54,123",83
73285,"3,34",42
69567,"1,37,164,174",56
